date_TTM_30,exdate_TTM_30,kappa_TTM_30,date_TTM_60,exdate_TTM_60,kappa_TTM_60,date_TTM_90,exdate_TTM_90,kappa_TTM_90,date_TTM_180,exdate_TTM_180,kappa_TTM_180
19980820,19980918,0.852703819038516,19980818,19981016,0.982439235142148,19981019,19990115,0.913707760512342,20030922,20040319,0.895338459730353
19980917,19981016,0.850616616566905,19980922,19981120,0.979190250779751,19981123,19990219,0.901358603465404,20031222,20040618,0.898770760061943
19981022,19981120,0.852592829001429,19981020,19981218,0.98657063639293,19981221,19990319,0.897940032693972,20040322,20040917,0.900470363375735
19981119,19981218,0.853550970254325,19981117,19990115,0.98436299610827,19990119,19990416,0.883272260013559,20040621,20041217,0.903380335766109
19981217,19990115,0.852323523080552,19981222,19990219,0.985816141198116,19990222,19990521,0.911533480659608,20040920,20050318,0.90389621040714
19990121,19990219,0.852032262164512,19990119,19990319,0.983820396732344,19990322,19990618,0.895049235006673,20041220,20050617,0.909563785541614
19990218,19990319,0.851798971666761,19990216,19990416,0.982805988165259,19990419,19990716,0.890532564412861,20050321,20050916,0.908957609737192
19990318,19990416,0.852631812284539,19990323,19990521,0.981531256374062,19990524,19990820,0.908374355113509,20050620,20051216,0.910765805529777
19990422,19990521,0.853274743376352,19990420,19990618,0.983403648038011,19990621,19990917,0.897927696237206,20050919,20060317,0.912801337762559
19990520,19990618,0.853121950043148,19990518,19990716,0.983395320390404,19990719,19991015,0.896394152522098,20051219,20060616,0.917114686118409
19990617,19990716,0.853342215337836,19990622,19990820,0.985816975491248,19990823,19991119,0.89835708554556,20060320,20060915,0.917104443268481
19990722,19990820,0.854225480403821,19990720,19990917,0.986329218391577,19990920,19991217,0.899880685549283,20060619,20061215,0.92437955517623
19990819,19990917,0.853650529808581,19990817,19991015,0.98592207402006,19991025,20000121,0.898920753365113,20060918,20070316,0.919882433670254
19990916,19991015,0.854106442282662,19990921,19991119,0.986360657500346,19991122,20000218,0.901385411270755,20061218,20070615,0.920008848316588
19991021,19991119,0.854670715827808,19991019,19991217,0.986397877198796,19991220,20000317,0.900772633003681,20070326,20070921,0.920843551015248
19991118,19991217,0.854934885424175,19991123,20000121,0.987761174077647,20000124,20000420,0.903355541513747,20070625,20071221,0.922814518095796
19991223,20000121,0.856016699340769,19991221,20000218,0.98799604330044,20000222,20000519,0.894468444179563,20070924,20080320,0.921013192421855
20000120,20000218,0.854977048767881,20000118,20000317,0.988318721513673,20000320,20000616,0.901610209773345,20071224,20080620,0.923554710110633
20000217,20000317,0.854371075118477,20000222,20000420,0.984966854119783,20000424,20000721,0.896438742256194,20080324,20080919,0.921057060314662
20000323,20000420,0.854716190380387,20000321,20000519,0.987145871840979,20000522,20000818,0.897525011031851,20080623,20081219,0.909623107563693
20000420,20000519,0.853371691208284,20000418,20000616,0.986399538715798,20000619,20000915,0.901236151052201,20080922,20090320,0.912678289297782
20000518,20000616,0.854177378317538,20000523,20000721,0.986039022005044,20000724,20001020,0.902899604159241,20081222,20090619,0.927447790910917
20000622,20000721,0.855450108811696,20000620,20000818,0.988174328800048,20000821,20001117,0.903438891692605,20090323,20090918,0.905698618937134
20000720,20000818,0.856453265636299,20000718,20000915,0.989052177824201,20000918,20001215,0.90300569310742,20090622,20091218,0.8997805560144
20000817,20000915,0.856286530577935,20000822,20001020,0.989582194690857,20001023,20010119,0.903089110341378,20090921,20100319,0.893256243155259
20000921,20001020,0.855726486101509,20000919,20001117,0.989371207074968,20001120,20010216,0.900785006099596,20091221,20100618,0.893532533742654
20001019,20001117,0.854375397843029,20001017,20001215,0.98768529986514,20001218,20010316,0.900982606321255,20100322,20100917,0.888825460387685
20001116,20001215,0.854441756912758,20001121,20010119,0.987693740235985,20010122,20010420,0.898693346199737,20100621,20101217,0.902966027271757
20001221,20010119,0.853916173757709,20001219,20010216,0.988536318973068,20010220,20010518,0.896384624672983,20100920,20110318,0.896745200026095
20010118,20010216,0.85417381348527,20010116,20010316,0.985974577146798,20010319,20010615,0.897143745029553,20101220,20110617,0.891396046932751
